dictor	value	max_Bark	slope_Bark	max_Hertz	slope_Hertz	soundname	cog	sd	skewness	kurtosis	utterance	language	stimulus	cog_Bark	sd_bark	sd_distance
d28	сахар_1	20.86536	4.741815	6998.291	0.0059815	russian_d28	8549.858554140998	2075.0242978400715	-0.24841160306437945	0.9087748301604774	1	russian	сахар	21.637553246152113	13.341155570188226	0.7935465864478237
d28	сахар_2	20.41205	4.53895	6879.858	0.006181558	russian_d28	8697.994345997693	2497.983470719466	-0.332402502113775	0.4111554381597009	2	russian	сахар	21.72870111424802	14.504495478408357	0.7935465864478237
d28	сахар_3	19.88788	3.969113	6293.079	0.00591797	russian_d28	8753.98235597343	2480.2671062746954	0.14730645843766138	-0.017494949487883993	3	russian	сахар	21.76246436476961	14.460844210468986	0.7935465864478237
d28	сахар_cf	20.72635	4.279302	5227.185	0.00724639	russian_d28	9151.097201418219	2624.674031700583	-0.22241932122525718	-0.5129112466631129	cf	russian	сахар	21.991479674600104	14.80578008192686	0.7935465864478237
d30	коса_1	19.64575	7.858733	6040.063	0.008521411	russian_d30	9328.496086136352	2639.633683579237	-1.311144513879983	3.2093169124765417	1	russian	коса	22.08806613628617	14.840157072878318	0.7935465864478237
d30	коса_2	19.68767	9.963839	6083.13	0.010568866	russian_d30	7295.809368018553	2237.5561214950258	-0.3914061503270697	3.0886525020736952	2	russian	коса	20.753086402374727	13.820459008026054	0.7935465864478237
d30	коса_3	19.73966	7.544964	6136.963	0.008046567	russian_d30	7818.424714578981	3361.6321450156956	-0.9811195720155523	0.8799685428529824	3	russian	коса	21.147104960437733	16.26418662667666	0.7935465864478237
d30	осанка_1	19.71372	11.841527	6110.046	0.009520325	russian_d30	7284.443690366298	3448.2045202754775	-0.7987592317581582	0.4059291818331747	1	russian	осанка	20.744095816262355	16.410521386906805	0.7935465864478237
d30	осанка_2	19.15357	4.908399	5555.566	0.005621401	russian_d30	6004.690646669484	3360.3689679159165	-0.43475201268074615	-0.11028583388049418	2	russian	осанка	19.611106754340582	16.26202022412743	0.7935465864478237
d30	осанка_3	19.75	9.518102	6147.729	0.010338493	russian_d30	6908.051049738285	2983.0288966505523	-0.5074260387246106	1.3242538334244331	3	russian	осанка	20.43595417095586	15.569008254328455	0.7935465864478237
d30	осанка_cf	19.75	6.040068	6147.729	0.007072734	russian_d30	5712.034380481051	3414.315106732272	-0.18802421582239223	-0.11534022728169324	cf	russian	осанка	19.3167458989354	16.353732811570254	0.7935465864478237
d30	сахар_1	19.75	6.338927	6147.729	0.007306187	russian_d30	7274.930983438951	3907.1755456956644	-0.6787081925181605	-0.33193324780406286	1	russian	сахар	20.736556965873373	17.125060919645364	0.7935465864478237
d30	сахар_2	19.56104	10.042319	5953.931	0.011906993	russian_d30	6771.95016428047	3926.8773446880996	-0.34467413234039157	-0.4809019795652367	2	russian	сахар	20.319491990386723	17.153737056505488	0.7935465864478237
d30	сахар_3	19.38805	9.430102	5781.665	0.011230613	russian_d30	5732.333989382915	3223.853746716783	-0.3489532492386707	-0.21535260621618457	3	russian	сахар	19.337614724030953	16.022259969848495	0.7935465864478237
d33	коса_1	19.60073	8.250799	5994.141	0.010687185	russian_d33	7324.833265409519	2655.8688124032583	-0.21255461231602876	0.985763329605271	1	russian	коса	20.77596253247718	14.877192159164448	0.7935465864478237
d33	коса_2	19.02767	13.293366	5437.5	0.018767887	russian_d33	5524.034398513446	1307.462150968796	0.7732191537623572	14.001716718640978	2	russian	коса	19.12018291295537	10.275242205195342	0.7935465864478237
d33	коса_3	18.18055	9.510921	4699.219	0.01325645	russian_d33	5979.233141151545	2378.27906651922	0.6470983161154533	1.8008404806313187	3	russian	коса	19.586048406418	14.20173285717075	0.7935465864478237
d33	коса_cf	19.73755	8.54898	5994.141	0.011491622	russian_d33	6491.845051345693	2017.531315233234	-0.6357275373441883	3.5195082096250925	cf	russian	коса	20.0712074210298	13.160420749269162	0.7935465864478237
d33	осанка_1	19.25701	9.5265	5654.297	0.013143384	russian_d33	6776.232959835451	2876.020593159857	-0.32214516279955613	0.9091710024689377	1	russian	осанка	20.323198125450947	15.353369055053566	0.7935465864478237
d33	осанка_2	19.21424	10.4664	5613.281	0.014571977	russian_d33	6256.558040107089	1807.6790096718112	0.3093901610310181	4.260183097008435	2	russian	осанка	19.85354585535378	12.443858491964583	0.7935465864478237
d33	осанка_3	19.43715	7.66336	5830.078	0.008990515	russian_d33	6588.318102261044	2881.613092305498	0.4831454951059339	0.7022747392207989	3	russian	осанка	20.15803835773824	15.364878103458473	0.7935465864478237
d33	осанка_cf	19.12162	10.481588	5525.391	0.014273774	russian_d33	6137.152771866899	2465.18522334249	0.28867110818003533	2.2127628705699305	cf	russian	осанка	19.739842925226004	14.423375537414353	0.7935465864478237
d33	сахар_1	18.51965	11.682293	4983.398	0.017718481	russian_d33	5329.032526790327	1278.001306657205	-0.07977368965318471	11.607980743813664	1	russian	сахар	18.909827271339118	10.122394606999286	0.7935465864478237
d33	сахар_2	18.46835	10.802832	4939.453	0.014341803	russian_d33	5355.259943523858	1410.7160764975697	2.2842708041890414	12.4745662705746	2	russian	сахар	18.938514881278923	10.78638221967006	0.7935465864478237
d33	сахар_3	18.40625	10.535388	4886.719	0.012685225	russian_d33	4968.613874965453	1432.58110400838	0.706162215958653	11.52029053131162	3	russian	сахар	18.502436484606363	10.889918509979873	0.7935465864478237
d33	сахар_cf	18.80959	9.961063	5238.281	0.013678235	russian_d33	5895.230605671223	1809.8145526814112	1.7620596981410435	6.125619094042845	cf	russian	сахар	19.50263002646409	12.451639176954918	0.7935465864478237
d44	коса_1	17.99369	3.0117307	4548.889	0.0035440239	russian_d44	5851.005825725818	2678.5064377788863	-0.3116175694614733	0.8267149522953834	1	russian	коса	19.45825727296369	14.928365883078472	0.7935465864478237
d44	коса_2	19.2886	2.9994776	5684.766	0.0044150024	russian_d44	2654.820246352957	3467.8736043163585	0.9218442329420709	-0.3404204282763983	2	russian	коса	14.874808705105833	16.443196954095864	0.7935465864478237
d44	коса_3	19.89797	2.4842448	5996.997	0.0028470371	russian_d44	1447.2616409819836	2873.9533575349456	1.8012517133445796	2.1105305037802067	3	russian	коса	10.958547458203824	15.349107905005939	0.7935465864478237
d44	коса_4	19.62469	1.6247524	5996.997	0.0020109739	russian_d44	1171.6257091712018	2714.258830886401	2.2628130292789663	4.271165731396721	4	russian	коса	9.542969604441694	15.008104239635998	0.7935465864478237
d44	осанка_1	19.69811	1.2530654	3746.777	0.0102015945	russian_d44	1317.0368721465395	2995.8862434326556	2.233689750997883	3.984929302351534	1	russian	осанка	10.3242309641726	15.594289152761792	0.7935465864478237
d44	осанка_2	19.77064	2.4445298	5996.997	0.0033207763	russian_d44	1452.832114943884	3029.962505206357	2.0956087620250052	3.5168122992609128	2	russian	осанка	10.984404155661922	15.66066823645129	0.7935465864478237
d44	осанка_3	19.70332	4.0467253	5996.997	0.0044424504	russian_d44	1528.379293461817	3281.418144815946	2.272167945958442	4.3444808067776215	3	russian	осанка	11.32533276160595	16.124750573810324	0.7935465864478237
d44	осанка_4	19.54503	2.8422434	5937.781	0.0032175743	russian_d44	4530.679850301687	3748.770791579319	0.08109625893409873	-0.8316193673231442	4	russian	осанка	17.970679780223147	16.88897718319781	0.7935465864478237
d44	сахар_1	19.71372	3.477379	5996.997	0.0034869829	russian_d44	6694.374522736877	2026.5733677969133	0.6579126540424658	6.452553265721219	1	russian	сахар	20.251894189976184	13.189259170801327	0.7935465864478237
d44	сахар_2	19.94812	2.9062499	5996.997	0.0029620309	russian_d44	6690.334840356257	2073.5500511167415	-0.6491999161898054	5.4584510463314935	2	russian	сахар	20.248349774043835	13.336597995665768	0.7935465864478237
d44	сахар_3	19.99784	3.0442669	5996.997	0.0029687221	russian_d44	7071.585444494666	2172.19899319769	0.10940937988410496	4.849704145193151	3	russian	сахар	20.572331115153585	13.633069392090887	0.7935465864478237
d44	сахар_4	19.99784	2.4925508	5996.997	0.0026693919	russian_d44	6231.188659959585	2577.0112419603875	-0.7128587003307788	2.2189252677347087	4	russian	сахар	19.829572298245218	14.694604266363053	0.7935465864478237
d45	ħisap_1	21.7448	4.483712	8724.609	0.004003959	adyghe_d45	1835.0648028751639	3703.9561703404197	1.9088000734387303	2.1963030689930223	1	adyghe	ħisap	12.542830660117053	16.820302889019548	0.6589451106960579
d45	ħisap_2	21.66967	4.136572	8601.562	0.003687658	adyghe_d45	1843.9967077785152	3611.62552107636	1.8515957024476657	1.9800549844819715	2	adyghe	ħisap	12.574736531082864	16.67599598985303	0.6589451106960579
d45	ħisap_3	21.69132	4.864173	8636.719	0.004443784	adyghe_d45	2652.951656170741	4246.919677758576	1.2374705947162112	-0.08781612924277793	3	adyghe	ħisap	14.870558387626541	17.600599151054798	0.6589451106960579
d45	ħisap_cf	21.66967	5.469269	8601.562	0.005038854	adyghe_d45	3099.1954204179774	4518.5746471795155	1.0596650300339252	-0.4958762671834478	cf	adyghe	ħisap	15.79283316218329	17.95533535000926	0.6589451106960579
d45	sabəj_1	21.99866	4.946742	6744.141	0.010947877	adyghe_d45	7984.1540377745905	2886.5990894159404	-0.31046736074928716	1.920552907696151	1	adyghe	sabəj	21.264305916559533	15.375116121482451	0.6589451106960579
d45	sabəj_2	21.99866	6.233248	8994.141	0.005381356	adyghe_d45	9114.667213655033	2460.11676868827	-0.5305431355277267	3.742455921354278	2	adyghe	sabəj	21.971217056559265	14.4107192807542	0.6589451106960579
d45	sabəj_3	21.99541	5.843754	8994.141	0.004894865	adyghe_d45	8511.19399873045	3522.089033414189	-1.1175155734231637	1.198265118909358	3	adyghe	sabəj	21.61332396949366	16.532214011250257	0.6589451106960579
d45	sabəj_cf	21.99866	5.545542	8994.141	0.004631739	adyghe_d45	6011.16288635982	4668.582080078642	-0.17196494194424636	-1.3984783150224123	cf	adyghe	sabəj	19.617461130962123	18.142907463180258	0.6589451106960579
d45	sabəjə_1	21.31845	6.444303	8062.5	0.00612225	adyghe_d45	9694.184532929785	3421.038684800213	-0.6107561769808002	1.133942835881414	1	adyghe	sabəjə	22.276637014102253	16.36504938589907	0.6589451106960579
d45	sabəjə_2	21.29425	6.257674	8027.344	0.006024064	adyghe_d45	9706.884685049512	3742.2118705533503	-0.8124552499968972	0.7886114049330826	2	adyghe	sabəjə	22.282939973409203	16.878980266387934	0.6589451106960579
d45	sabəjə_3	21.91649	5.15938	8994.141	0.00449843	adyghe_d45	9711.502571479283	3221.494330609708	-1.1181650426102168	2.5025658972909968	3	adyghe	sabəjə	22.28522779200973	16.018014185823887	0.6589451106960579
d45	sabəjə_cf	19.66383	8.420001	6058.594	0.009859141	adyghe_d45	2545.877028188515	4217.954619087461	1.3795172499427133	0.3785208918529017	cf	adyghe	sabəjə	14.620588548532043	17.561527100796827	0.6589451106960579
d45	sapɐ_1	21.66967	5.8874	8601.562	0.00556761	adyghe_d45	9785.911122605869	2287.661302383153	-0.9508703229034109	4.222315187607121	1	adyghe	sapɐ	22.32179989823113	13.959564530658902	0.6589451106960579
d45	sapɐ_2	20.44351	6.23464	6916.992	0.006852042	adyghe_d45	8833.181046352649	2272.139896726215	-0.5638002418010856	4.374605707459686	2	adyghe	sapɐ	21.809591312726536	13.91688233352977	0.6589451106960579
d45	sapɐ_3	20.48294	4.480828	6963.867	0.004718367	adyghe_d45	7929.186396804989	3828.4260632546466	-0.771963219855559	0.30061517568315743	3	adyghe	sapɐ	21.225838186136084	17.00895177553408	0.6589451106960579
d45	sapɐ_4	20.50497	6.406705	6990.234	0.007070793	adyghe_d45	8395.198961355603	2906.602750109071	-1.0147166403304473	2.7501327314179482	4	adyghe	sapɐ	21.539528532648866	15.415975787967033	0.6589451106960579
d46	ħisap_1	20.71051	8.783856	7242.188	0.009256192	adyghe_d46	4066.343289987816	4839.204828173599	0.5630535393593159	-1.3473585002158477	1	adyghe	ħisap	17.352701183988266	18.349793314699788	0.6589451106960579
d46	ħisap_2	20.69646	7.210725	7224.609	0.007734797	adyghe_d46	1994.7602358367353	3660.2642838598804	1.5700396598155737	0.8899847113239119	2	adyghe	ħisap	13.08709356040235	16.752499000726097	0.6589451106960579
d46	ħisap_3	20.64459	6.132891	7160.156	0.006623644	adyghe_d46	2600.230013085422	4267.082407050221	1.2182974480651712	-0.2816775477983584	3	adyghe	ħisap	14.749080277330105	17.627648025725936	0.6589451106960579
d46	ħisap_cf	20.71518	7.888243	7248.047	0.008189628	adyghe_d46	4797.492902598528	4837.832537200988	0.21954681978388996	-1.627626073769206	cf	adyghe	ħisap	18.299822909569926	18.348155409227893	0.6589451106960579
d46	sabəj_1	20.73847	9.710557	7277.344	0.010514889	adyghe_d46	8620.612059011972	2251.5235236339417	-0.47962862734143524	2.767413643743775	1	adyghe	sabəj	21.681418796613357	13.859623774904826	0.6589451106960579
d46	sabəj_2	20.68237	7.602834	7207.031	0.008168851	adyghe_d46	8627.569665700676	2778.50403832676	-0.8386039736507144	1.8488930917415844	2	adyghe	sabəj	21.68569955315582	15.148180390761462	0.6589451106960579
d46	sabəj_3	20.691770000000002	8.171631	7218.75	0.008508512	adyghe_d46	9026.712674840506	3020.452003535361	-1.0469474495692694	1.796173983455179	3	adyghe	sabəj	21.92168424818997	15.642232324015568	0.6589451106960579
d46	sabəj_cf	20.74311	9.248527	7283.203	0.009862731	adyghe_d46	8659.77167664419	2205.6680434961795	-0.4630090932882477	2.426251459402482	cf	adyghe	sabəj	21.70543617752337	13.729892629099473	0.6589451106960579
d46	sabəjə_1	20.99983	7.616451	7652.344	0.007496597	adyghe_d46	742.0873203432102	2640.212883641862	3.64636621139795	11.76814984177237	1	adyghe	sabəjə	6.709996335973697	14.8414831902177	0.6589451106960579
d46	sabəjə_2	19.89876	9.207605	6304.688	0.010454027	adyghe_d46	1761.6662733541523	3865.060637203279	1.918261427960482	1.900795845145355	2	adyghe	sabəjə	12.273572908156538	17.063266865851666	0.6589451106960579
d46	sabəjə_3	20.93378	5.971939	7529.297	0.00612112	adyghe_d46	8433.482356983282	5189.782890385871	-0.7434161151695392	-1.0155528598593122	3	adyghe	sabəjə	21.564068794737178	18.75539192949883	0.6589451106960579
d46	sabəjə_cf	20.78928	8.346223	7341.797	0.008777398	adyghe_d46	9612.390048984125	2965.288691147368	-1.5360615378562557	3.119127264565199	cf	adyghe	sabəjə	22.23565482577555	15.533910680423059	0.6589451106960579
d46	sapɐ_1	20.83723	7.679641	7403.32	0.0080627	adyghe_d46	9308.250624068642	2909.718071110053	-1.4475541796008848	3.0972618052025807	1	adyghe	sapɐ	22.07721608344913	15.422308459633978	0.6589451106960579
d46	sapɐ_2	20.55842	8.074592	7054.688	0.008627744	adyghe_d46	8630.110872215999	3172.343162940699	-0.8182481117703367	1.5273976532939297	2	adyghe	sapɐ	21.687261604556387	15.92873634923364	0.6589451106960579
d46	sapɐ_3	20.85762	7.454931	7429.688	0.007784279	adyghe_d46	8455.00950963989	3447.1863318772553	-0.4117239443712187	0.6159699056332206	3	adyghe	sapɐ	21.577787950261843	16.40882427799012	0.6589451106960579
d46	sapɐ_cf	20.70583	7.184621	7236.328	0.007644095	adyghe_d46	7103.189833574933	2947.1973809206343	-0.23335555885569784	2.5261779963543596	cf	adyghe	sapɐ	20.598242774390418	15.497857197993405	0.6589451106960579
d48	ħisap_1	20.17159	8.5058911	7998.047	0.006282766	adyghe_d48	9384.396737079956	4227.018770011129	-1.3593062548798363	0.6177462645055041	1	adyghe	ħisap	22.117796826303632	17.57378150692805	0.6589451106960579
d48	ħisap_2	19.88778	7.7351295	6292.969	0.008888654	adyghe_d48	6512.832606608211	5295.1313313412775	-0.22876611598565344	-1.6992450949620947	2	adyghe	ħisap	20.09021599985078	18.87256019270714	0.6589451106960579
d48	sabəj_1	20.31063	4.9147152	6761.719	0.004487538	adyghe_d48	9017.639714677995	3548.595528591178	-0.7745008767187531	0.5876860336582026	1	adyghe	sabəj	21.916525067943546	16.57518970160184	0.6589451106960579
d48	sabəj_2	20.18462	6.6099508	6618.164	0.006884147	adyghe_d48	9071.288490236093	3010.052660724011	-0.7106142684104871	1.5552285447083456	2	adyghe	sabəj	21.94689638063005	15.621993861280037	0.6589451106960579
d48	sabəj_3	19.4902	8.9315253	5882.812	0.009933434	adyghe_d48	7975.647500467184	2448.1929923929965	-0.06023276066272428	1.3820210670535351	3	adyghe	sabəj	21.25837892773527	14.380815728560426	0.6589451106960579
d48	sabəj_cf	20.19762	4.3755863	6632.812	0.005460702	adyghe_d48	5260.488326308788	4751.6858345709215	0.17322066613891296	-1.296002321624091	cf	adyghe	sabəj	18.834259079442763	18.244500164832637	0.6589451106960579
d48	sabəjə_1	20.45093	4.6791809	6925.781	0.005292269	adyghe_d48	9640.718427192014	4014.502766276537	-1.4905808625247476	1.248715564420265	1	adyghe	sabəjə	22.249924876881906	17.279548922593005	0.6589451106960579
d48	sabəjə_2	19.92064	6.5765625	6328.125	0.007736928	adyghe_d48	10891.666712664184	2583.1299021867762	-2.344687165515431	7.842413722146446	2	adyghe	sabəjə	22.805524926936325	14.709019098947063	0.6589451106960579
d48	sabəjə_3	20.00736	7.4737308	6421.875	0.008641032	adyghe_d48	9303.76839251251	3625.50779033461	-1.750007144772528	2.0162544838047713	3	adyghe	sabəjə	22.074807979675942	16.697943205098987	0.6589451106960579
d48	sabəjə_cf	20.21317	8.8381816	7998.047	0.004473048	adyghe_d48	3386.2352760038984	4910.641991730049	0.9247541596330249	-1.0348074392805313	cf	adyghe	sabəjə	16.306199887408003	18.434495491508788	0.6589451106960579
d48	sapɐ_1	20.43112	7.1975661	6902.344	0.007699218	adyghe_d48	8682.343400812017	3029.493361009466	-0.2830034824765386	2.2740016587431935	1	adyghe	sapɐ	21.71919604433826	15.659760430606461	0.6589451106960579
d48	sapɐ_2	20.99983	5.8440285	7998.047	0.005357791	adyghe_d48	8935.58666699999	2053.1760052345817	-0.42176870349480977	7.575414184742629	2	adyghe	sapɐ	21.86944126131992	13.273202820248594	0.6589451106960579
d48	sapɐ_cf	20.45093	9.276941	7998.047	0.008971019	adyghe_d48	7736.171288242908	3760.6040749630693	-0.7247515005877968	0.35552040273025165	cf	adyghe	sapɐ	21.087572058020626	16.906966928088806	0.6589451106960579
d6	sajkanə_1	19.8321	3.858616	6233.862	0.004745786	udmurt_d6_sajkanə	1762.648233887147	2678.9401297037257	1.2163189864659003	-0.323734992828844	1	udmurt	sajkanə	12.277260491306237	14.92934102801356	0.35725844878343993
d6	sajkanə_2	19.87778	2.757375	6282.312	0.003761383	udmurt_d6_sajkanə	2686.974563942728	3046.7783403092844	0.4696800764767493	-1.6485357782573202	2	udmurt	sajkanə	14.94737093370104	15.693097092703924	0.35725844878343993
d6	sajkət _2	19.76549	2.887173	6163.879	0.004212323	udmurt_d6_sajkət	4187.236482887354	3154.336726410034	-0.3889018511734443	-1.676641641247431	2	udmurt	sajkət	17.519809054162362	15.895625314628484	0.35725844878343993
d6	sajkət_1	19.75	3.073138	6147.729	0.004332971	udmurt_d6_sajkət	3906.452228292149	3085.8520657631675	-0.2753830024493484	-1.7051757734749986	1	udmurt	sajkət	17.124005341186837	15.767634915056508	0.35725844878343993
d7	sajkač'kənə_1	19.85752	5.470747	6260.779	0.006576705	udmurt_d7_sajkač_kənə	2577.3243163557227	3203.4387057222907	0.7751481617504502	-1.1371103308326864	1	udmurt	sajkač'kənə	14.695342867809266	15.985403190491619	0.35725844878343993
d7	sajkač'kənə_2	19.72411	6.089538	6120.813	0.008037444	udmurt_d7_sajkač_kənə	6818.648993208335	1548.0790524404197	-1.2037119234302132	6.211725893300235	2	udmurt	sajkač'kənə	20.359757690354602	11.411336786073223	0.35725844878343993
d7	sajkač'kənə_3	19.85245	6.706781	6255.396	0.008746006	udmurt_d7_sajkač_kənə	7257.421323362666	1169.556022323486	0.1324894810070436	1.6261477281090677	3	udmurt	sajkač'kənə	20.72264707212244	9.531253945775934	0.35725844878343993
d7	sajkatənə_1	19.82701	6.537636	6228.479	0.00842094	udmurt_d7_sajkatənə	6636.633027228932	1344.5318211480292	-0.33169659271483987	5.005863862874692	1	udmurt	sajkatənə	20.201002276928584	10.463068317954864	0.35725844878343993
d7	sajkatənə_2	19.65626	6.388691	6050.83	0.009329191	udmurt_d7_sajkatənə	6380.79743339762	1867.4848060696463	-1.6683804027328057	4.698981672288624	2	udmurt	sajkatənə	19.969526105051894	12.657777280556601	0.35725844878343993
d7	sajkatənə_3	19.7293	6.895624	6126.196	0.009857438	udmurt_d7_sajkatənə	7199.269100886244	1332.0724431039632	-0.0790102663203338	2.4975122173699713	3	udmurt	sajkatənə	20.676138595175676	10.400489902470188	0.35725844878343993
d7	sajkomənə_1	19.41539	7.44406	5808.582	0.009680964	udmurt_d7_sajkomənə	6273.566534843485	1196.0687702626285	0.6442806290148074	2.5492363936811637	1	udmurt	sajkomənə	19.869563140193495	9.680030715219736	0.35725844878343993
d7	sajkomənə_2	19.7293	6.604323	6126.196	0.008441716	udmurt_d7_sajkomənə	6350.249854320314	1342.0599651132343	-0.2519237867757818	4.344655874382508	2	udmurt	sajkomənə	19.94122757229244	10.450697163772071	0.35725844878343993
d8	sajkač'ke_1	20.14917	4.75424	6578.394	0.007962292	udmurt_d8_sajkač_ke	7551.402387848725	1588.5080014599669	-1.4487114680251623	4.887672133763749	1	udmurt	sajkač'ke	20.950489677232355	11.584233152678324	0.35725844878343993
d8	sajkač'ke_2	21.99475	4.067984	6772.192	0.00510428	udmurt_d8_sajkač_ke	7967.430744474366	1332.2765645212032	-1.2746817042610235	4.620729968330081	2	udmurt	sajkač'ke	21.252644785392476	10.401519589672352	0.35725844878343993
d8	sajkač'ke_3	20.14435	3.22813	6573.01	0.00305423	udmurt_d8_sajkač_ke	7081.377084231351	1582.9410803143687	-1.393592455717884	4.376907713020122	3	udmurt	sajkač'ke	20.580374358380638	11.560709177974738	0.35725844878343993
d8	sajkišʼkənə_1	21.2563	5.099042	7972.668	0.00473859	udmurt_d8_sajkišʼkənə	6155.508329661795	3950.979649294946	-0.47543846628163655	-0.7360627182100448	1	udmurt	sajkišʼkənə	19.75746557308992	17.188621316743323	0.35725844878343993
d8	sajkišʼkənə_2	22.47724	1.334592	7865.002	0.003416343	udmurt_d8_sajkišʼkənə	7949.092026536854	3493.012111744754	-0.8231658771143778	0.6859600312238894	2	udmurt	sajkišʼkənə	21.239814779321836	16.484661386063575	0.35725844878343993
d8	sajkišʼkənə_3	22.47478	3.544798	7848.853	0.005258598	udmurt_d8_sajkišʼkənə	8209.270190455112	3524.2212487324787	-0.43760715216271795	0.9131239920563434	3	udmurt	sajkišʼkənə	21.41772251292484	16.535684086641353	0.35725844878343993
d9	sajkanə_1	19.07348	6.448246	5480.2	0.006939169	udmurt_d9_sajkanə	2980.786362062109	2923.049444155554	0.30881188935300297	-1.4830333302735088	1	udmurt	sajkanə	15.564585450728039	15.449315320284589	0.35725844878343993
d9	sajkanə_2	20.05691	4.071716	6476.111	0.004400083	udmurt_d9_sajkanə	2572.047783018351	3073.5092452264203	0.6462094989558301	-1.301917092249414	2	udmurt	sajkanə	14.6828795597936	15.744211061417456	0.35725844878343993
d9	sajkanə_3	18.85698	6.251522	5281.018	0.007313626	udmurt_d9_sajkanə	1732.3960670654817	2577.8562980558254	1.3628514697903624	0.41183641189254283	3	udmurt	sajkanə	12.16255683025133	14.69659765625713	0.35725844878343993
d9	sajkanə_4	18.8748	7.748794	5297.168	0.009240977	udmurt_d9_sajkanə	1515.9746925294519	2488.07463308652	1.5264699022951413	0.7501298538565617	4	udmurt	sajkanə	11.270573985835886	14.480129046435408	0.35725844878343993
d9	sajkanə_5	19.7293	5.984172	6126.196	0.006319026	udmurt_d9_sajkanə	3743.6504660412193	3038.219304297052	-0.13519754174083481	-1.6223421285712099	5	udmurt	sajkanə	16.88117450215628	15.676617965225043	0.35725844878343993
d9	sajkaz_1	19.10793	8.245385	5512.5	0.010098778	udmurt_d9_sajkaz	3187.026201121369	3031.9621558265203	0.20656355114793923	-1.5690455245902573	1	udmurt	sajkaz	15.955574153464333	15.664535730961964	0.35725844878343993
d9	sajkaz_2	19.14788	5.925021	5550.183	0.007639257	udmurt_d9_sajkaz	2780.4627852092503	3012.5398808753393	0.508195650939489	-1.3280895933471881	2	udmurt	sajkaz	15.152388290519857	15.626841911622408	0.35725844878343993
d9	sajkət_1	19.7293	3.867418	6126.196	0.003225974	udmurt_d9_sajkət	3805.8649786682577	2910.7813347494757	-0.21114285697286456	-1.4995204288134028	1	udmurt	sajkət	16.97523558520676	15.424467928643475	0.35725844878343993
d9	sajkət_2	19.61412	5.08414	6007.764	0.004895362	udmurt_d9_sajkət	2309.3080707201484	2813.1150047859264	0.8116942900452335	-0.9769203533759074	2	udmurt	sajkət	14.018490827416064	15.222002240167006	0.35725844878343993
d9	sajkət_3	19.08498	8.141698	5490.967	0.009132962	udmurt_d9_sajkət	3904.4180842096275	2878.5076267141694	-0.27976877201040595	-1.3629133414928791	3	udmurt	sajkət	17.12103573581679	15.358490588922264	0.35725844878343993
